,nameLast,nameGiven,height-plus-weight
14123,Rasmussen,Dennis Lee,309.0
14124,Rasmussen,Eric Ralph,280.0
14125,Rasmussen,Henry Florian,298.0
14126,Rasmussen,Robert Paul,245.0
14127,Rasner,Darrell Wayne,285.0
14128,Rath,Frederick Helsher,275.0
14129,Rath,Frederick Helsher,295.0
14130,Rath,Alfred Gary,259.0
14131,Rath,Morris Charles,228.0
14132,Ratliff,Kelly Eugene,262.0
14133,Ratliff,Jon Charles,271.0
14134,Ratliff,Paul Hawthorne,264.0
14135,Ratzer,Stephen Wayne,265.0
14136,Raub,Thomas Jefferson,225.0
14137,Rauch,Robert John,276.0
14138,Rauch,Jon Erich,373.0
14139,Raudman,Robert Joyce,254.0
14140,Rau,Douglas James,249.0
14141,Rautzhan,Clarence George,268.0
14142,Ravin,Joshua Joseph,291.0
14143,Rawley,Shane William,242.0
14144,Rawlings,John William,226.0
14145,Ray,Carl Grady,241.0
14146,Ray,Christopher Thomas,285.0
14147,Raydon,Curtis Lowell,266.0
14148,Ray,Robert Henry,231.0
14149,Rayford,Floyd Kinnard,260.0
14150,Ray,Irving Burton,231.0
14151,Ray,James Francis,258.0
14152,Ray,John Cornelius,241.0
14153,Ray,Kenneth Alan,274.0
14154,Ray,Larry Dale,268.0
14155,Raymer,Frederick Charles,256.0
14156,Raymond,Arthur Lawrence,250.0
14157,Raymond,Jean Claude Marc,245.0
14158,Raymond,Harry H.,248.0
14159,Raymond,Louis Anthony,257.0
14160,Raynor,John Patrick,278.0
14161,Ray,Robert Andrew,280.0
14162,Ray,Robert Glenn,269.0
14163,Raziano,Barry John,245.0
14164,Reach,Alfred James,221.0
14165,Reach,Robert,220.0
14166,Rea,Colin D.,302.0
14167,Ready,Randy Max,251.0
14168,Ragan,Arthur Edgar,241.0
14169,Realmuto,Jacob Tyler,283.0
14170,Reames,William Britt,246.0
14171,Reams,Leroy,249.0
14172,Reardon,Jeffrey James,262.0
14173,Reardon,Jeremiah J.,
14174,Reardon,Philip Mark,229.0
14175,Rearick,Christopher Timothy,275.0
14176,Rebel,Arthur Anthony,248.0
14177,Reberger,Frank Beall,277.0
14178,Reboulet,Jeffrey Allen,239.0
14179,Reccius,John,234.0
14180,Reccius,Philip,232.0
14181,Recker,Anthony Vito,314.0
14182,Reddick,William Joshua,269.0
14183,Redding,Philip Hayden,261.0
14184,Redding,Timothy James,301.0
14185,Reder,John Anthony,256.0
14186,Redfern,George Howard,236.0
14187,Redfern,Peter Irvine,269.0
14188,Redfield,Joseph Randall,264.0
14189,Redman,Mark Allen,297.0
14190,Redman,Prentice Montezz,260.0
14191,Redman,Julian Jawonn,246.0
14192,Redmond,William T.,
14193,Redmon,Glenn Vincent,251.0
14194,Redmond,Harry John,238.0
14195,Redmond,John McKittrick,256.0
14196,Redmond,Michael Patrick,258.0
14197,Redmond,Todd Richard,315.0
14198,Redmond,Howard Wayne,235.0
14199,Redus,Gary Eugene,253.0
14200,Reece,Robert Scott,263.0
14201,Reed,Addison Devon,306.0
14202,Reed,Andrew Joseph,351.0
14203,Reed,William Joseph,245.0
14204,Reed,Robert Edward,245.0
14205,Reed,Christopher William,300.0
14206,Reed,Cody Austin,302.0
14207,Reed,Darren A. Douglass,263.0
14208,Reeder,William Edgar,282.0
14209,Reeder,Julius Edward,268.0
14210,Reeder,Nicholas,258.0
14211,Reed,Eric Shane,241.0
14212,Reed,Evan David,331.0
14213,Reed,Howard Dean,268.0
14214,Reid,Hugh A.,
14215,Reed,John Burwell,257.0
14216,Reed,Jerry Maxwell,263.0
14217,Reed,Jeffrey Scott,264.0
14218,Reed,Jeremy Thomas,267.0
14219,Reed,Jody Eric,239.0
14220,Reed,Keith A.,281.0
14221,Reed,Milton D.,219.0
14222,Reed,Michael Benton,287.0
14223,Reed,Richard Allen,267.0
14224,Reed,Ronald Lee,293.0
14225,Reed,Steven Vincent,274.0
14226,Reed,Ralph Edwin,261.0
14227,Reese,James Herman,236.0
14228,Reese,Kevin Patrick,266.0
14229,Reese,Harold Henry,230.0
14230,Reese,Calvin,251.0
14231,Reese,Andrew Jackson,251.0
14232,Reese,Richard Benjamin,260.0
14233,Rees,Stanley Milton,265.0
14234,Reeves,Robert Edwin,241.0
14235,Refsnyder,Robert Daniel,272.0
14236,Regalado,Rudolph Valentino,258.0
14237,Regan,William Wright,225.0
14238,Regan,Joseph Charles,
14239,Regan,Michael John,236.0
14240,Regan,Philip Raymond,275.0
14241,Regilio,Nicholas D.,279.0
14242,Register,Steven Craig,253.0
14243,Rego,Antone,229.0
14244,Rehg,Walter Phillip,228.0
14245,Reiber,Frank Bernard,237.0
14246,Reichert,Daniel Robert,250.0
14247,Reichle,Richard Wendell,257.0
14248,Reich,Herman Charles,274.0
14249,Reichardt,Frederic Carl,285.0
14250,Reid,William Alexander,242.0
14251,Reid,Earl Percy,265.0
14252,Reid,Jessie Thomas,273.0
14253,Reid,Ryan Allen,281.0
14254,Reid,Scott Donald,268.0
14255,Reidy,William Joseph,245.0
14256,Reilly,Archer Edwin,233.0
14257,Reilly,Bernard Eugene,247.0
14258,Reilley,Charles Augustine,235.0
14259,Reilly,Charles Thomas,261.0
14260,Reilley,Alexander Aloysius,212.0
14261,Reilly,Harold John,252.0
14262,Reilly,John Good,253.0
14263,Reilly,James,210.0
14264,Reilly,William Henry,228.0
14265,Reilly,Thomas Henry,
14266,Reimer,Kevin Michael,289.0
14267,Reimold,Nolan G.,281.0
14268,Reinbach,Michael Wayne,269.0
14269,Reineke,Chad Karl,308.0
14270,Reinecker,Walter Joseph,216.0
14271,Reinhart,Arthur Conrad,243.0
14272,Reinholz,Arthur August,245.0
14273,Reipschlager,Charles W.,226.0
14274,Reis,Robert Joseph Thomas,248.0
14275,Reiser,Harold Patrick,256.0
14276,Reisigl,Jacob,245.0
14277,Reising,Charles,
14278,Reis,Harrie Crane,230.0
14279,Reis,Laurence P.,229.0
14280,Reisling,Frank Carl,250.0
14281,Reiss,Albert Allen,235.0
14282,Reis,Thomas Edward,254.0
14283,Reith,Brian Eric,297.0
14284,Reitsma,Christopher Michael,292.0
14285,Reitz,Henry Peter,225.0
14286,Reitz,Kenneth John,252.0
14287,Rekar,Bryan Robert,280.0
14288,Relaford,Desmond Lamont,223.0
14289,Rementer,Willis John,246.0
14290,Remlinger,Michael John,267.0
14291,Remmerswaal,Wilhelmus Abraham,234.0
14292,Remneas,Alexander Norman,253.0
14293,Remsen,John Jay,260.0
14294,Remy,Gerald Peter,234.0
14295,Renda,Anthony John,243.0
14296,Rendon,Anthony Michael,283.0
14297,Renfer,Erwin Arthur,252.0
14298,Renfroe,Dustin Hunter,293.0
14299,Renfroe,Cohen Willams,271.0
14300,Renfroe,Marshall Daniel,252.0
14301,Renick,Warren Richard,260.0
14302,Reniff,Harold Eugene,287.0
14303,Reninger,James David,285.0
14304,Renko,Steven,307.0
14305,Renna,William Beneditto,293.0
14306,Rensa,George Anthony,250.0
14307,Renteria,Edgar Enrique,273.0
14308,Renteria,Richard Avina,241.0
14309,Repass,Robert Willis,258.0
14310,Repko,Jason Edward,271.0
14311,Replogle,Andrew David,282.0
14312,Repoz,Roger Allen,265.0
14313,Repulski,Eldon John,267.0
14314,Rescigno,Xavier Frederick,245.0
14315,Resop,Christopher Paul,300.0
14316,Ressler,Lawrence P.,
14317,Restelli,Dino Paolo,264.0
14318,Restovich,Michael Jerome,318.0
14319,Rettenmund,Mervin Weldon,260.0
14320,Rettger,George Edward,246.0
14321,Rettig,Adolph John,236.0
14322,Retzer,Kenneth Leo,257.0
14323,Reulbach,Edward Marvin,263.0
14324,Reuschel,Paul Richard,301.0
14325,Reuschel,Rickey Eugene,290.0
14326,Reuss,Jerry,277.0
14327,Revenig,Todd Michael,258.0
14328,Revere,Ben Daniel,244.0
14329,Revering,David Allen,286.0
14330,Reville,Henry,
14331,Rexter,William H.,
14332,Reyes,Rafael Alberto,303.0
14333,Reyes,Alexander,250.0
14334,Reyes,Anthony Loza,304.0
14335,Reyes,Argenis N.,250.0
14336,Reyes,Carlos Alberto,263.0
14337,Reyes,Dennys,325.0
14338,Reyes,Gilberto Rolando,274.0
14339,Reyes,Jose Bernabe,267.0
14340,Reyes,Jose Ariel,251.0
14341,Reyes,Joseph Albert,304.0
14342,Reyes,Napoleon Aguilera,267.0
14343,Reyes,Rene,246.0
14344,Reynolds,Allie Pierce,267.0
14345,Reynolds,Archie Edward,279.0
14346,Reynoso,Armando Martin,258.0
14347,Reynolds,William Dee,257.0
14348,Reynolds,Robert Allen,277.0
14349,Reynolds,Carl Nettles,266.0
14350,Reynolds,Thomas Hart,
14351,Reynolds,Charles Lawrence,244.0
14352,Reynolds,Gordon Craig,248.0
14353,Reynolds,Daniel Vance,229.0
14354,Reynolds,Donald Edward,246.0
14355,Reynolds,Gregory Adam,304.0
14356,Reynolds,Harold Craig,236.0
14357,Reynolds,Kenneth Lee,252.0
14358,Reynolds,Mark Andrew,294.0
14359,Reynolds,Matthew Paul,317.0
14360,Reynolds,Matthew William,273.0
14361,Reynolds,Robert James,262.0
14362,Reynolds,Ross Ernest,259.0
14363,Reynolds,Ronn Dwayne,272.0
14364,Reynolds,Richard Shane,285.0
14365,Reynolds,Tommie D.,264.0
14366,Rhawn,Robert John,248.0
14367,Rheam,Kenneth Johnston,247.0
14368,Rheinecker,John Philip,304.0
14369,Rhem,Charles Flint,254.0
14370,Rhiel,William Joseph,246.0
14371,Rhines,William Pearl,239.0
14372,Rhoads,Barton Emory,288.0
14373,Rhodes,Arthur Lee,294.0
14374,Rotes,William Clarence,241.0
14375,Rhodes,Charles Anderson,247.0
14376,Rhodes,James Lamar,250.0
14377,Rhodes,John Gordon,259.0
14378,Rhodes,Karl Derrick,247.0
14379,Rhoden,Richard Alan,270.0
14380,Rhomberg,Kevin Jay,247.0
14381,Rhymes,William Daniel,238.0
14382,Rhyne,Harold J.,231.0
14383,Ribant,Dennis Joseph,236.0
14384,Riccelli,Frank Joseph,280.0
14385,Ricci,Charles Mark,254.0
14386,Rice,Robert Turnbull,240.0
14387,Rice,Delbert W.,264.0
14388,Rice,Harry Francis,254.0
14389,Rice,Harold Housten,268.0
14390,Rice,James Edward,274.0
14391,Rice,Leonard Oliver,247.0
14392,Rice,Patrick Edward,274.0
14393,Rice,Edgar Charles,219.0
14394,Rice,Scott Adam,308.0
14395,Richardson,,200.0
14396,Richardson,Antoan Edward,233.0
14397,Richardson,William Henry,271.0
14398,Richardson,Robert Clinton,239.0
14399,Richard,Christopher Robert,259.0
14400,Richard,Clayton Colby,317.0
14401,Richardson,Daniel,233.0
14402,Richar,Danny Adam,278.0
14403,Richards,Duane Lee,275.0
14404,Richardson,Dustin A.,298.0
14405,Richards,Frederick Charles,258.0
14406,Richards,Garrett Thomas,285.0
14407,Richards,Eugene,247.0
14408,Richardson,Gordon Clark,257.0
14409,Richardson,Abram Harding,239.0
14410,Richardson,John William,272.0
14411,Richardson,Jeffrey Scott,249.0
14412,Richardson,Jeffrey Scott,260.0
14413,Richard,James Rodney,302.0
14414,Richardson,Kenneth Franklin,257.0
14415,Richardson,Kevin Grant,305.0
14416,Richard,Lee Edward,236.0
14417,Richardt,Michael Anthony,242.0
14418,Richardson,Clifford Nolen,243.0
14419,Richards,Paul Rapier,253.0
14420,Richards,Russell Earl,276.0
14421,Richardson,Thomas Mitchell,262.0
14422,Richbourg,Lance Clayton,230.0
14423,Richert,Peter Gerard,236.0
14424,Richie,Elwood Lewis,233.0
14425,Richie,Robert Eugene,264.0
14426,Richmond,Beryl Justice,258.0
14427,Richmond,Donald Lester,248.0
14428,Richmond,John H.,239.0
14429,Richmond,J Lee,225.0
14430,Richmond,Raymond Sinclair,247.0
14431,Richmond,Scott Daniel,297.0
14432,Richter,Allen Gordon,236.0
14433,Richter,John Marcellus,250.0
14434,Richter,Emil Henry,254.0
14435,Rich,Woodrow Earl,259.0
14436,Rickard,Joseph Mark,258.0
14437,Rickey,Wesley Branch,244.0
14438,Ricketts,David William,262.0
14439,Ricketts,Richard James,294.0
14440,Rickert,Joseph Francis,235.0
14441,Rickert,Marvin August,269.0
14442,Rickley,Christian,228.0
14443,Ricks,John J.,
14444,Rico,Arthur Ramon,254.0
14445,Rico,Alfredo Cruz,250.0
14446,Riconda,Henry Paul,245.0
14447,Riddleberger,Dennis Michael,270.0
14448,Riddlemoser,Dorsey Lee,
14449,Riddle,Elmer Ray,241.0
14450,Riddle,John H.,
14451,Riddle,John Ludy,261.0
14452,Riddoch,Gregory Lee,252.0
14453,Ridgway,Jacob Augustus,245.0
14454,Ridgway,Jeffrey Allen,285.0
14455,Ridzik,Stephen George,241.0
14456,Riebe,Harvey Donald,244.0
14457,Riedling,John Richard,261.0
14458,Riefenhauser,Charles Joseph,267.0
14459,Rieger,Elmer Jay,247.0
14460,Rienzo,Andre Albanez,269.0
14461,Riesgo,Damon Nikco,259.0
14462,Rigby,Bradley Kenneth,281.0
14463,Rigdon,Paul David,287.0
14464,Riggan,Jerrod Ashley,272.0
14465,Riggans,Shawn Willis,274.0
14466,Riggert,Joseph Aloysius,239.0
14467,Riggleman,James David,246.0
14468,Riggs,Adam David,267.0
14469,Riggs,Lewis Sidney,247.0
14470,Righetti,David Allan,271.0
14471,Rightnowar,Ronald Gene,265.0
14472,Rigney,William Joseph,251.0
14473,Rigney,John Dungan,264.0
14474,Rigney,Emory Elmo,219.0
14475,Rijo,Jose Antonio,273.0
14476,Rikard,Culley,254.0
14477,Riles,Ernest,253.0
14478,Riley,William James,230.0
14479,Riley,George Michael,284.0
14480,Riley,James Joseph,237.0
14481,Riley,James Norman,255.0
14482,Riley,Leon Francis,258.0
14483,Riley,Matthew Paul,278.0
14484,Rincon,Andrew John,270.0
14485,Rincon,Juan Manuel,281.0
14486,Rincon,Ricardo,260.0
14487,Rineer,Jeffrey Alan,281.0
14488,Ring,James Joseph,243.0
14489,Ringo,Frank C.,246.0
14490,Ring,Roger Royce,292.0
14491,Rinker,Robert John,262.0
14492,Rios,Alexis Israel,287.0
14493,Rios,Armando,249.0
14494,Rios,Daniel,264.0
14495,Rios,Juan Onofre Velez,260.0
14496,Ripken,William Oliver,253.0
14497,Ripken,Calvin Edwin,276.0
14498,Ripken,Calvin Edwin,246.0
14499,Ripley,Allen Stevens,265.0
14500,Ripley,Walter Franklin,240.0
14501,Rippelmeyer,Raymond Roy,275.0
14502,Ripple,Charles Dawson,284.0
14503,Ripple,James Albert,240.0
14504,Risberg,Charles August,247.0
14505,Rising,Percival Sumner,
14506,Riske,David Richard,249.0
14507,Risley,William Charles,289.0
14508,Ritchey,Claude Cassius,233.0
14509,Ritchie,Jay Seay,251.0
14510,Ritchie,Todd Everett,280.0
14511,Ritchie,Wallace Reid,254.0
14512,Ritter,Charles J.,
14513,Ritter,Floyd Alexander,223.0
14514,Ritter,William Herbert,252.0
14515,Ritter,Lewis Elmer,219.0
14516,Ritter,Reggie Blake,269.0
14517,Ritterson,Edward West,
14518,Rittwage,James Michael,265.0
14519,Ritz,James S.,233.0
14520,Ritz,Kevin D.,271.0
14521,Rivas,Luis Wilfredo,245.0
14522,Rivera,Bienvenido,288.0
14523,Rivera,Jesus Manuel,257.0
14524,Rivera,Carlos Alberto,301.0
14525,Rivero,Carlos Luis,305.0
14526,Rivero,Felipe Javier,284.0
14527,Rivera,German,269.0
14528,Rivera,Manuel Joseph,268.0
14529,Rivera,Juan Luis,294.0
14530,Rivera,Luis Antonio,234.0
14531,Rivera,Luis,238.0
14532,Rivera,Mariano,269.0
14533,Rivers,John Milton,235.0
14534,Rivera,Michael Rene,293.0
14535,Rivera,Rene,285.0
14536,Rivera,Roberto,247.0
14537,Rivera,Ruben,267.0
14538,Rivera,Rabell Saul,250.0
14539,Rivera,Thomas Javier,278.0
14540,Rivera,Yadiel,260.0
14541,Riviere,Arthur Bernard,237.0
14542,Rixey,Eppa,287.0
14543,Rizzo,Anthony Vincent,315.0
14544,Rizzo,John Costa,262.0
14545,Rizzo,Todd Michael,295.0
14546,Rizzuto,Philip Francis,216.0
14547,Rleal,Sendy,263.0
14548,Roach,Donn Mitchell,267.0
14549,Roach,Jason Glenn,266.0
14550,Roach,John F.,244.0
14551,Roach,Melvin Earl,263.0
14552,Roach,Michael Stephen,212.0
14553,Roach,Wilbur Charles,231.0
14554,Roach,Rudolph Charles,
14555,Roa,Joseph Rodger,268.0
14556,Roarke,Michael Thomas,269.0
14557,Roark,Tanner B.,309.0
14558,Roat,Frederick R.,235.0
14559,Robbins,Bruce Duane,263.0
14560,Robbins,Phillip Jacob,267.0
14561,Robello,Thomas Vardasco,245.0
14562,Robertson,Andre Levett,225.0
14563,Roberge,Bertrand Roland,266.0
14564,Roberts,Leon Joseph,217.0
14565,Robertson,Robert Eugene,268.0
14566,Roberts,Brian Michael,244.0
14567,Robertson,Charles Culbertson,247.0
14568,Roberson,Christopher William,254.0
14569,Robertson,James Connor,299.0
14570,Roberts,Curtis Benjamin,233.0
14571,Robertson,Davis Aydelotte,258.0
14572,Robertson,Daryl Berdene,256.0
14573,Roberts,David Leonard,244.0
14574,Roberts,Dale,256.0
14575,Roberts,David Arthur,270.0
14576,Roberts,David Wayne,290.0
14577,Roberts,David Ray,242.0
14578,Robertson,David Alan,266.0
14579,Robertson,Daniel Roger,273.0
14580,Robertson,Preston James,229.0
14581,Robertson,Donald Alexander,250.0
14582,Robertson,Eugene Edward,219.0
14583,Roberts,Grant William,280.0
14584,Robertson,Jerry Lee,279.0
14585,Robertson,Jeriome Paul,263.0
14586,Roberts,James Newsom,280.0
14587,Robertson,Alfred James,252.0
14588,Roberson,Kevin Lynn,286.0
14589,Roberts,Kenneth Elwin,273.0
14590,Roberts,Leon Kauffman,275.0
14591,Robertson,Michael Francis,252.0
14592,Robertson,Nathan Daniel,299.0
14593,Roberts,Raymond,251.0
14594,Roberts,Charles Emory,242.0
14595,Robertson,Richard Paul,284.0
14596,Robertson,Richard Wayne,251.0
14597,Roberts,Robin Evan,262.0
14598,Roberts,Ryan Alan,256.0
14599,Robertson,Sherrard Alexander,252.0
14600,Roberson,Sidney Dean,239.0
14601,Roberts,Clarence Ashley,245.0
14602,Roberge,Joseph Albert Armand,256.0
14603,Robertson,Tyler Patrick,362.0
14604,Roberts,Willis Augusto,250.0
14605,Robidoux,William Joseph,273.0
14606,Robinson,Aaron Andrew,279.0
14607,Anderson,William,
14608,Robinson,William Henry,263.0
14609,Robinson,Brooks Calbert,253.0
14610,Robinson,Bruce Philip,269.0
14611,Robinson,Charles Henry,
14612,Robinson,Christopher James,292.0
14613,Robinson,Clinton Michael,317.0
14614,Robinson,Craig George,235.0
14615,Robinson,David Tanner,259.0
14616,Robinson,Dewey Everett,252.0
14617,Robinson,Derrick Lamar,261.0
14618,Robinson,Don Allen,301.0
14619,Robinson,Earl John,263.0
14620,Robinson,William Edward,284.0
14621,Robinson,Floyd Andrew,244.0
14622,Robinson,Frederic Henry,
14623,Robinson,Frank,256.0
14624,Robinson,John Henry,231.0
14625,Robinson,Humberto Valentino,228.0
14626,Robinson,John Washburn,
14627,Robinson,Jack Roosevelt,266.0
14628,Robinson,John Edward,247.0
14629,Robinson,Jeffrey Daniel,271.0
14630,Robinson,Jeffrey Mark,288.0
14631,Robinson,Kenneth Neal,244.0
14632,Robinson,Kerry Keith,247.0
14633,Robinson,William Clyde,214.0
14634,Robinson,Ronald Dean,311.0
14635,Robinson,Shane Michael,239.0
14636,Robinson,Trayvon Andrew Dwayne,270.0
14637,Robinson,Alfred Valentine,
14638,Robinson,Wilbert,283.0
14639,Robinson,William H.,236.0
14640,Robison,Martin Stanford,
14641,Robitaille,Joseph Anthony,218.0
14642,Robles,Hansel Manuel,256.0
14643,Robles,Mauricio Antonio,285.0
14644,Robles,Oscar Manuel,260.0
14645,Robles,Rafael Orlando,242.0
14646,Robles,Sergio,264.0
14647,Robson,Thomas James,290.0
14648,Rocap,Adam,239.0
14649,Rocco,Michael Dominick,259.0
14650,Roche,Armando,262.0
14651,Rochefort,Bennett Harold,259.0
14652,Roche,John Joseph,251.0
14653,Rochelli,Louis Joseph,248.0
14654,Rochford,Michael Joseph,281.0
14655,Rockenfield,Isaac Broc,217.0
14656,Rocker,John Loy,286.0
14657,Rockett,Patrick Edward,241.0
14658,Rock,Lester Henry,258.0
14659,Rodas,Richard Martin,254.0
14660,Rodgers,Kenneth Andre Ian,275.0
14661,Rodgers,Wilbur Kincaid,239.0
14662,Rodgers,William Sherman,234.0
14663,Rodgers,Brady Paul,284.0
14664,Rodgers,Robert Leroy,264.0
14665,Rodin,Eric Chapman,289.0
14666,Rodney,Fernando,301.0
14667,Rodon,Carlos Antonio,310.0
14668,Rodriguez,Alexander Enmanuel,305.0
14669,Rodriguez,Aneury,326.0
14670,Rodriguez,Aurelio,250.0
14671,Rodriguez,Carlos,229.0
14672,Rodriguez,Eduardo,252.0
14673,Rodriguez,Edwin,246.0
14674,Rodriguez,Eddy,267.0
14675,Rodriguez,Eddy,292.0
14676,Rodriguez,Eduardo Jose,294.0
14677,Rodriguez,Eliseo,256.0
14678,Rodriguez,Felix Antonio,243.0
14679,Rodriguez,Fernando,310.0
14680,Rodriguez,Fernando Pedro,252.0
14681,Rodriguez,Francisco,265.0
14682,Rodriguez,Francisco Jose,267.0
14683,Rodriguez,Francisco,293.0
14684,Rodriguez,Guillermo Segundo,301.0
14685,Rodriguez,Guilder Alfredo,263.0
14686,Rodriguez,Hector Antonio,233.0
14687,Rodriguez,Henry Anderson,253.0
14688,Rodriguez,Henry Alberto,298.0
14689,Rodriguez,Henry Alejandro,268.0
14690,Rodriguez,Ivan,274.0
14691,Rodriguez,Jose,218.0
14692,Rodriguez,Jose Ilich,278.0
14693,Rodriguez,John Joseph,297.0
14694,Rodriguez,Joely,273.0
14695,Rodriguez,Joshua Joel,257.0
14696,Rodriguez,Liubiemithz,264.0
14697,Rodriguez,Luis Orlando,259.0
14698,Rodriguez,Nerio,293.0
14699,Rodriguez,Rafael,268.0
14700,Rodriguez,Ricardo,265.0
14701,Rodriguez,Richard Anthony,255.0
14702,Rodriguez,Ricardo Antonio,270.0
14703,Rodriguez,Roberto,260.0
14704,Rodriguez,Rosario Isabel,257.0
14705,Rodriguez,Ruben Dario,242.0
14706,Rodriguez,Sean John,272.0
14707,Rodriguez,Steven James,238.0
14708,Rodriguez,Steven Francis,295.0
14709,Rodriguez,Luis Antonio,236.0
14710,Rodriguez,Victor Manuel,244.0
14711,Rodriguez,Wandy Fulton,266.0
14712,Rodriguez,Wilfredo Jose,255.0
14713,Rodriguez,Wilking Jose,253.0
14714,Rodriguez,Yorman Jose,284.0
14715,Roebuck,Edward Jack,259.0
14716,Roe,Chaz Daniel,267.0
14717,Roe,James Clay,253.0
14718,Roenicke,Gary Steven,280.0
14719,Roenicke,Joshua James,280.0
14720,Roenicke,Ronald Jon,252.0
14721,Roe,Elwin Charles,244.0
14722,Roesler,Michael Joseph,272.0
14723,Roettger,Oscar Frederick Louis,242.0
14724,Roettger,Walter Henry,263.0
14725,Roetz,Edward Bernard,230.0
14726,Rogalski,Joseph Anthony,261.0
14727,Rogan,Charles Wilber,227.0
14728,Rogell,William George,233.0
14729,Rogers,Brian Alan,266.0
14730,Rogers,Orlin Woodrow,232.0
14731,Rogers,Edward Antonio,262.0
14732,Rogers,Emmett E.,235.0
14733,Rogers,Esmil Antonio,275.0
14734,Rogers,Fraley W.,252.0
14735,Rogers,Jay Lewis,249.0
14736,Rogers,Jason Douglas,333.0
14737,Rogers,James F.,247.0
14738,Rogers,James Randall,274.0
14739,Rogers,Kenneth Scott,273.0
14740,Rogers,Charles Kevin,264.0
14741,Rogers,Lee Otis,241.0
14742,Rogers,Mark Elliot,315.0
14743,Rogers,Stanley Frank,243.0
14744,Rogers,Stephen Douglas,249.0
14745,Rogers,Taylor Allen,245.0
14746,Rogers,Thomas Andrew,252.0
14747,Rogge,Francis Clinton,255.0
14748,Roggenburk,Garry Earl,273.0
14749,Rogodzinski,Michael George,257.0
14750,Rogovin,Saul Walter,279.0
14751,Rohde,David Grant,254.0
14752,Rohe,George Anthony,234.0
14753,Rohlinger,Ryan Lee,267.0
14754,Rohn,Daniel Jay,233.0
14755,Rohr,William Joseph,245.0
14756,Rohr,Leslie Norvin,282.0
14757,Rohrmeier,Daniel,257.0
14758,Rohwer,Ray,225.0
14759,Roig,Anton Ambrose,253.0
14760,Rojas,Octavio Victor,230.0
14761,Rojas,Melquiades,246.0
14762,Rojas,Minervino Alejandro,243.0
14763,Rojas,Miguel Elias,266.0
14764,Rojek,Stanley Andrew,240.0
14765,Roland,James Ivan,250.0
14766,Rolen,Scott Bruce,321.0
14767,Rolfe,Robert Abial,241.0
14768,Rolison,Nathan Mardis,302.0
14769,Rollinson,William,
14770,Rollins,David Dwane,283.0
14771,Rollins,James Calvin,242.0
14772,Rolling,Raymond Copeland,230.0
14773,Rollings,William Russell,238.0
14774,Rollins,Richard John,255.0
14775,Rolls,Damian Michael,279.0
14776,Romak,James Robert,301.0
14777,Roman,William Anthony,266.0
14778,Romano,Jason Anthony,257.0
14779,Romano,James King,266.0
14780,Romano,John Anthony,276.0
14781,Roman,Jose Rafael,247.0
14782,Romano,Michael Desport,269.0
14783,Romanick,Ronald James,271.0
